link 	 title 	 description 	 price 	 image_link 	 category 	 id 	 expiration_date 
http://www.boatequipmentsuperstore.com/manual-TOHATSU-2pt5-140-HP-92-00/	B790	repair manual for TOHATSU 2.5-140 HP 92-00 marine engine maintenance, tune-up and repair manual for Tohatsu 2.5 - 140 HP Two-Stroke Outboard motors spanning 1986-1993. This book, by Clymer, is 344 pages and catalog number B790.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-01900.jpg	Repair Manuals > Tohatsu	636	 
http://www.boatequipmentsuperstore.com/manual-VOLVO-DRIVES-68-93/	B770	repair manual for VOLVO DRIVES 68-93 marine engine maintenance, tune-up and repair manual for Volvo Stern Drives spanning 1968-1993. See below for the complete list of all 30+ models covered.  This book, by Clymer, is 488 pages in length and catalog number B770.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02000.jpg	Repair Manuals > Volvo	637	 
http://www.boatequipmentsuperstore.com/manual-VOLVO-DRIVES-94-00/	B771-2	repair manual for VOLVO DRIVES 94-00 marine engine maintenance, tune-up and repair manual for Volvo Stern Drives spanning 1994-2000. See below for the complete list of all 30+ models covered. This book, by Clymer, is 760 pages in length and catalog number B771-2.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02001.jpg	Repair Manuals > Volvo	638	 
http://www.boatequipmentsuperstore.com/manual-VOLVO-DRIVES-01-04/	B775	repair manual for VOLVO DRIVES 01-04 marine engine maintenance, tune-up and repair manual for Volvo Stern Drives spanning 2001-2004. This book, by Clymer, is 760 pages and catalog number B775.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02002.jpg	Repair Manuals > Volvo	639	 
http://www.boatequipmentsuperstore.com/manual-YAMAHA-2-250-HP-90-95/	B784	repair manual for YAMAHA 2-250 HP 90-95 manual for Yamaha 2-250 HP Two-Stroke (Including Jet Drives) spanning 1990-1995. This book, by Clymer, is 720 pages and catalog number B784.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02101.jpg	Repair Manuals > Yamaha	640	 
http://www.boatequipmentsuperstore.com/manual-YAMAHA-2-250-HP-96-98/	B785	repair manual for YAMAHA 2-250 HP 96-98 manual for Yamaha 2-250 HP Two-Stroke (Including Jet Drives) spanning 1996-1998. This book, by Clymer, is 640 pages and catalog number B785.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02102.jpg	Repair Manuals > Yamaha	641	 
http://www.boatequipmentsuperstore.com/manual-YAMAHA-2-90-HP-99-02/	B786	repair manual for YAMAHA 2-90 HP 99-02 manual for Yamaha 2-90 HP Two-Stroke Outboards (Including Jet Drives) spanning 1999-2002. This book, by Clymer, is 568 pages and catalog number B786.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02103.jpg	Repair Manuals > Yamaha	642	 
http://www.boatequipmentsuperstore.com/manual-YAMAHA-9pt9-100-HP-85-99/	B788	repair manual for YAMAHA 9.9-100 HP 85-99 manual for Yamaha 9.9-100 HP Four-Stroke Outboards spanning 1985-1999. This book, by Clymer, is 496 pages and catalog number B788.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02105.jpg	Repair Manuals > Yamaha	643	 
http://www.boatequipmentsuperstore.com/manual-YAMAHA-115-250-HP-99-02/	B789	repair manual for YAMAHA 115-250 HP 99-02 manual for Yamaha 115-250 HP Two-Stroke Outboards (Including Jet Drives) spanning 1999-2002. This book, by Clymer, is 504 pages and catalog number B750.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02106.jpg	Repair Manuals > Yamaha	644	 
http://www.boatequipmentsuperstore.com/manual-YAMAHA-75-225-HP-4-STR-00-03/	B791	repair manual for YAMAHA 75-225 HP 4 STR 00-03 manual for Yamaha 75-225 HP Four-Stroke Outboards spanning 2000-2003. This book, by Clymer,  is 512 pages and catalog number B791.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02107.jpg	Repair Manuals > Yamaha	645	 
http://www.boatequipmentsuperstore.com/manual-YANMAR-DIESEL/	B800	repair manual for YANMAR DIESEL manual for Yanmar Diesel Inboard One, Two & Three Cylinder engines. This book, by Clymer, is 248 pages and catalog number B800.	29.00	http://www.boatequipmentsuperstore.com/catalog/images/9-02200.jpg	Repair Manuals > Yanmar	646	 
http://www.boatequipmentsuperstore.com/catalog/product_info.php?products_id=647	solenoid		14.00	http://www.boatequipmentsuperstore.com/catalog/images/	Marine Starters > Solenoids	647	 
http://www.boatequipmentsuperstore.com/omc-exhaust-manifold-set-ford-v8-302-351-efi/	OMC Exhaust Manifold Set Ford V8 302 351 EFI Engine	OMC Exhaust Manifold Set for Ford V8 302/351 CID (EFI Engine)  OMC Exhaust Manifold Set   For   Ford V8 302/351 CID (EFI Engine) Includes 2 exhaust manifolds, 2 risers, gaskets and bolts	514.00	http://www.boatequipmentsuperstore.com/catalog/images/58491.jpg	Exhaust Parts > Manifold Kits > OMC/Volvo Penta Manifold Kits	649	 
http://www.boatequipmentsuperstore.com/Tiller-Arm-For-Mercury-Engines/	Tiller Arm For Mercury Engines	Tiller Arm For Mercury Engines	39.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-a73.jpg	Steering > Misc. Parts	879	 
http://www.boatequipmentsuperstore.com/Tiller-Arm-For-JE-OMC-Engines/	Tiller Arm For J/E, OMC Engines	Tiller Arm For J/E, OMC Engines	39.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-a74.jpg	Steering > Misc. Parts	880	 
http://www.boatequipmentsuperstore.com/Clevis-engine-connection/	Clevis	Clevis for engine connection	28.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-a75.jpg	Steering > Misc. Parts	881	 
http://www.boatequipmentsuperstore.com/single-lever-control-for-one-engine/	Single Lever Control for One Engine	Single Lever Control for One Engine Single lever / dual action top mount control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants.  FEATURES *Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling.  *Made of chrome plated marine aluminum.  *Pull-out handle disengages shift for warm-up.  *Built-in friction to avoid throttle creep.  *For use with Ultraflex C2, C8, MACHZero and all 33C style engine control cables.	263.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b103.jpg	Control Boxes & Cables > Control Box	882	 
http://www.boatequipmentsuperstore.com/twin-lever-control-for-two-engines/	Twin Lever Control for Two Engines	Twin Lever Control for Two Engines Single lever / dual action top mount control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants.  FEATURES *Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling.  *Made of chrome plated marine aluminum.  *Pull-out handle disengages shift for warm-up.  *Built-in friction to avoid throttle creep.  *For use with Ultraflex C2, C8, MACHZero and all 33C style engine control cables.	424.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b104.jpg	Control Boxes & Cables > Control Box	883	 
http://www.boatequipmentsuperstore.com/single-lever-side-mount-control-neutral-lock/	Single Lever Side Mount Control	Single Lever Side Mount Control Single lever / dual action control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. Provided with a positive lock-in neutral.  FEATURES *Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling.  *Can be installed horizontally or vertically, on the starboard or port side of the boat.  *The lever assembly is made of painted marine aluminum.  *Provided with a brake tension release system adjustable from outside.  *Pull-out handle disengages shift for warm-up.  *Neutral safety switch ufl-X12 (for ufl-B183, ufl-B184, ufl-B184CB, ufl-B85) prevents in-gear starting.  *Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed.  *All models are provided with positive lockin neutral to prevent accidental gear engagement.  *ufl-B184 models are provided with a power trim switch conveniently located in the handle grip that enables for easy tilting of the engine.  *For use with: - All Ultraflex control cables except C4, C36 and MACH36 - Mercury current OMC Yamaha  Suzuki  Honda  Volvo style cables - 33C style cables *Ultraflex C5, C16, MACH5 and Mercury cables require ufl-K35 connection kit	149.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b183.jpg	Control Boxes & Cables > Control Box	884	 
http://www.boatequipmentsuperstore.com/single-lever-side-mount-control-wtrim/	Single Lever Side Mount Control w/Trim	Single Lever Side Mount Control w/Trim Single lever / dual action control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. Provided with a positive lock-in neutral and trim switch. FEATURES *Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling.  *Can be installed horizontally or vertically, on the starboard or port side of the boat.  *The lever assembly is made of painted marine aluminum.  *Provided with a brake tension release system adjustable from outside.  *Pull-out handle disengages shift for warm-up.  *Neutral safety switch ufl-X12 (for ufl-B183, ufl-B184, ufl-B184CB, ufl-B85) prevents in-gear starting.  *Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed.  *All models are provided with positive lockin neutral to prevent accidental gear engagement.  *ufl-B184 models are provided with a power trim switch conveniently located in the handle grip that enables for easy tilting of the engine.  *For use with: - All Ultraflex control cables except C4, C36 and MACH36 - Mercury current OMC Yamaha  Suzuki  Honda  Volvo style cables - 33C style cables *Ultraflex C5, C16, MACH5 and Mercury cables require ufl-K35 connection kit	189.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b184.jpg	Control Boxes & Cables > Control Box	885	 
http://www.boatequipmentsuperstore.com/two-lever-control-with-throttle-and-shift/	Two Lever Control with Throttle and shift	Two Lever Control with Throttle and shift Two lever / single action control: each lever operates separately either the throttle or shift. Suitable for use with outboard, inboard or I/O power plants. FEATURES *Flush mount suitable for exposed positions such as flying bridge.  *Levers structure made of die cast zinc provided with a soft thermoplastic ergonomical handgrip.  *Adjustable brake to avoid throttle creep and positive detent for shift.  *Neutral safety switch ufl-X12 prevents in-gear starting.  *Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed.  *Raked throttle handle and straight gear handle for a better manoeuvring.  *ufl-B204 model is provided with an interlock kit to prevent accidental gear engagement.  *For use with Ultraflex C2, C8, MACHZero and all 33C style engine control cables.  *Ultraflex C22 and all 43C style cables require ufl-K22 connection kit. *Right-hand installation only.	229.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b203.jpg	Control Boxes & Cables > Control Box	886	 
http://www.boatequipmentsuperstore.com/two-lever-control-with-ts-interlock/	Two Lever Control with T/S Interlock	Two Lever Control with T/S Interlock Two lever / single action control: each lever operates separately either the throttle or shift. With interlock. Suitable for use with outboard, inboard or I/O power plants. FEATURES *Flush mount suitable for exposed positions such as flying bridge.  *Levers structure made of die cast zinc provided with a soft thermoplastic ergonomical handgrip.  *Adjustable brake to avoid throttle creep and positive detent for shift.  *Neutral safety switch ufl-X12 prevents in-gear starting.  *Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed.  *Raked throttle handle and straight gear handle for a better manoeuvring.  *ufl-B204 model is provided with an interlock kit to prevent accidental gear engagement.  *For use with Ultraflex C2, C8, MACHZero and all 33C style engine control cables.  *Ultraflex C22 and all 43C style cables require ufl-K22 connection kit. *Right-hand installation only.	229.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b204.jpg	Control Boxes & Cables > Control Box	887	 
http://www.boatequipmentsuperstore.com/control-box/	Control Box	Control Box FEATURES * Lever and flange all stainless steel * Flush side mount installation. * Particulary suitable for throttle control and hydraulic shift operation. * Provided with adjustable brake tension release and detents. * For use with Ultraflex C2, C8, MACHZero and all 33C style engine control cables.	79.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b35.jpg	Control Boxes & Cables > Control Box	888	 
http://www.boatequipmentsuperstore.com/two-lever-top-mount-control-wthrottle-and-shift/	Two Lever Top Mount Control w/Throttle and Shift	Two Lever Top Mount Control w/Throttle and Shift Two lever / single action control: each lever operates separately either the throttle or shift. Suitable for use with outboard, inboard or I/O power plants. FEATURES *Flush mount suitable for exposed positions such as flying bridge. *Made of marine aluminum with chrome plated lever. *Throttle lever is provided with adjustable brake tension release system and shift lever with forward, reverse and neutral detents. *Both the brake tension release and detents can be installed and adjusted from the outside. *Neutral safety switch ufl-X12 prevents in-gear starting *Available with straight or bent levers *For use with Ultraflex C2, C8, Czero and all 33C style engine control cables. *Ultraflex C22 and all 43C style cables requires ufl-K22 connection kit. *Exceeds EN 11547 standards when ufl-X12 safety switch is installed	207.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b46.jpg	Control Boxes & Cables > Control Box	889	 
http://www.boatequipmentsuperstore.com/two-lever-side-mount-control-light-grey-finish/	Two Lever Side Mount Control	Two Lever Side Mount Control - Light grey finish Suitable for all outboard engines. FEATURES *Made of nylon fiberglass with anodized aluminum levers *Left or right side mount installation *For use with Ultraflex engine control cables: - C14 and MACH14 with ufl-K23 connection kit - C4 with ufl-K24 connection Kit - C2, C8, MACHZero and all 33C style cables with ufl-K25 connection kit - C5 and MACH5 without connection kit - Mercury no connection kit needed - OMC pre 1979 with ufl-K24 - OMC post 1979 with ufl-K23 - Yamaha with ufl-K25 - Honda with ufl-K25 - Suzuki with ufl-K25	115.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b47.jpg	Control Boxes & Cables > Control Box	890	 
http://www.boatequipmentsuperstore.com/two-lever-side-mount-control-black-finish/	Two Lever Side Mount Control	Two Lever Side Mount Control  -   Black Finish Suitable for all outboard engines. FEATURES *Made of nylon fiberglass with anodized aluminum levers *Left or right side mount installation *For use with Ultraflex engine control cables: - C14 and MACH14 with ufl-K23 connection kit - C4 with ufl-K24 connection Kit - C2, C8, MACHZero and all 33C style cables with ufl-K25 connection kit - C5 and MACH5 without connection kit - Mercury no connection kit needed - OMC pre 1979 with ufl-K24 - OMC post 1979 with ufl-K23 - Yamaha with ufl-K25 - Honda with ufl-K25 - Suzuki with ufl-K25	115.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b49.jpg	Control Boxes & Cables > Control Box	891	 
http://www.boatequipmentsuperstore.com/single-lever-control-for-one-engine-blk-dome/	Single Lever Control For One Engine	Single Lever Control For One Engine, Blk Dome, Chrome Plated Lever Single lever / dual action control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. FEATURES Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling Made of marine aluminum, chrome plated or powder coat finish Pull-out handle disengages shift for warmup Neutral safety switch ufl-X12 (optional) prevents in-gear starting Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed For use with all Ultraflex engine control cables except C22, C4, C36 and MACH36. Ultraflex C5, C16 and MACH5 cables require ufl-K35 kit	189.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b73.jpg	Control Boxes & Cables > Control Box	892	 
http://www.boatequipmentsuperstore.com/twin-lever-control-for-two-engine-blk-dome-chrome-plated-lever-n/	Twin Lever Control for Two Engine	Twin Lever Control for Two Engine, Blk dome, Chrome Plated Lever Single lever / dual action control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. FEATURES Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling Made of marine aluminum, chrome plated or powder coat finish Pull-out handle disengages shift for warmup Neutral safety switch ufl-X12 (optional) prevents in-gear starting Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed For use with all Ultraflex engine control cables except C22, C4, C36 and MACH36. Ultraflex C5, C16 and MACH5 cables require ufl-K35 kit	312.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b74.jpg	Control Boxes & Cables > Control Box	893	 
http://www.boatequipmentsuperstore.com/single-lever-control-for-one-engine-blk-plated-lever-wtrim/	Single lever control for one engine w/ trim	Single lever control for one engine, Blk dome, chrome plated lever w/Trim Single lever / dual action control with trim to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. FEATURES Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling Made of marine aluminum, chrome plated or powder coat finish Pull-out handle disengages shift for warmup Neutral safety switch ufl-X12 (optional) prevents in-gear starting Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed Power trim switch conveniently located in the handle grip enables for easy tilting of the engine For use with all Ultraflex engine control cables except C22, C4, C36 and MACH36. Ultraflex C5, C16 and MACH5 cables require ufl-K35 kit	249.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b77.jpg	Control Boxes & Cables > Control Box	894	 
http://www.boatequipmentsuperstore.com/twin-lever-control-for-two-engines-blk-dome-crpl-lever-wtrim/	Twin lever control for two engines w/ trim	Twin lever control for two engines, blk dome, cr/pl lever, w/trim Single lever / dual action control with trim to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. FEATURES Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling Made of marine aluminum, chrome plated or powder coat finish Pull-out handle disengages shift for warmup Neutral safety switch ufl-X12 (optional) prevents in-gear starting Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed Power trim switch conveniently located in the handle grip enables for easy tilting of the engine For use with all Ultraflex engine control cables except C22, C4, C36 and MACH36. Ultraflex C5, C16 and MACH5 cables require ufl-K35 kit	415.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b79.jpg	Control Boxes & Cables > Control Box	895	 
http://www.boatequipmentsuperstore.com/single-lever-side-mount-for-use-on-sailboats/	Single Lever Side Mount for use on Sailboats	Single Lever Side Mount for use on Sailboats Single lever / dual action control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. FEATURES Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling Can be installed horizontally or vertically, on the starboard or port side of the boat The lever assembly is made of painted marine aluminum Provided with a brake tension release system adjustable from outside Pull-out handle disengages shift for warm-up Neutral safety switch ufl-X12 (for B183, B184, B184CB, B85)  Exceeds EN ISO 11547 standards when ufl-X12 safety switch is installed All models are provided with positive lockin neutral to prevent accidental gear engagement ufl-B184 models are provided with a power trim switch conveniently located in the handle grip that enables for easy tilting of the engine For use with: - All Ultraflex control cables except C4, C36 and MACH36 - Mercury current OMC Yamaha  Suzuki  Honda  Volvo style cables - 33C style cables Ultraflex C5, C16, MACH5 and Mercury cables require ufl-K35 connection kit	189.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b85.jpg	Control Boxes & Cables > Control Box	896	 
http://www.boatequipmentsuperstore.com/single-lever-side-mount-control-white/	Single Lever Side Mount Control	Single Lever Side Mount Control Single lever / dual action control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. FEATURES Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling Can be installed horizontally or vertically, on the starboard or port side of the boat Made of painted marine aluminum Pull-out handle disengages shift for warm-up Neutral safety switch ufl-X12 prevents in-gear starting Provided with a positive lock-in neutral to prevent accidental gear engagement For use with: - All Ultraflex control cables except C22 and C4 - Mercury  current OMC Yamaha  Suzuki Honda  Volvo style cables - 33C style cables Ultraflex C5, C16 and Mercury cables require ufl-K35 connection kit. To connect C14 cable and current OMC cable to engine, use ufl-K51 connection kit. Exceeds EN 11547 standards when ufl-X12 safety switch is installed	169.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b89.jpg	Control Boxes & Cables > Control Box	897	 
http://www.boatequipmentsuperstore.com/single-lever-side-mount-control-black/	Single Lever Side Mount Control	Single Lever Side Mount Control Single lever / dual action control to operate both throttle and shift. Suitable for any type of boats with outboard, inboard or I/O power plants. FEATURES Enables easy and safe shifting by preventing accidental gear engagement unless engine is idling Can be installed horizontally or vertically, on the starboard or port side of the boat Made of painted marine aluminum Pull-out handle disengages shift for warm-up Neutral safety switch ufl-X12 prevents in-gear starting Provided with a positive lock-in neutral to prevent accidental gear engagement For use with: - All Ultraflex control cables except C22 and C4 - Mercury  current OMC Yamaha  Suzuki Honda  Volvo style cables - 33C style cables Ultraflex C5, C16 and Mercury cables require ufl-K35 connection kit. To connect C14 cable and current OMC cable to engine, use ufl-K51 connection kit. Exceeds EN 11547 standards when ufl-X12 safety switch is installed	169.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-b90.jpg	Control Boxes & Cables > Control Box	898	 
http://www.boatequipmentsuperstore.com/16-foot-zero-friction-engine-control-cable/	Zero Friction Engine Control Cable	Zero Friction Engine Control Cable PRICE VARIES WITH LENGTH.  See available lengths below and the price will be displayed next to the length of choice. Zero friction engine control cable for Yamaha engines over 60 hp, as well as Suzuki, Honda, Nissan, Tohatsu and Selva engines.	0.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-c0x16.JPG	Control Boxes & Cables > Control Cables	899	 
http://www.boatequipmentsuperstore.com/connector-kit-4300/	Connector Kit	Connector Kit (top mount two lever control box to c22 & 4300 series cables) Kit to connect Ufl-C22 and 4300 series cables to top mount two lever control boxes, Ufl-B46, -B203, and -B204.	42.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k22.jpg	Control Boxes & Cables > Misc. Parts	900	 
http://www.boatequipmentsuperstore.com/connector-kit-c14/	Connector Kit	Connector Kit (b47 & b49 control box to c14 & OMC cables) Kit to connect UFL-C14, MACH14 and OMC type &#34OS&#34 cables to Ufl-B47 and -B49 control boxes.	13.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k23.jpg	Control Boxes & Cables > Misc. Parts	901	 
http://www.boatequipmentsuperstore.com/connector-kit-c4/	Connector Kit	Connector Kit (b47 & b49 control box to c4 & OMC cables) Kit to connect Ufl-C4 and OMC type &#34OS&#34 cables to Ufl-B47 and -B49 control boxes.	24.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k24.jpg	Control Boxes & Cables > Misc. Parts	902	 
http://www.boatequipmentsuperstore.com/connector-kit-c2/	Connector Kit	Connector Kit (b47 & b49 control box to c2, c8 & c0 cables) Kit to connect Ufl-C2, -C8, MACHZero and all 33C style cables to ufl-B47 and -B49 control boxes.	9.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k25.jpg	Control Boxes & Cables > Misc. Parts	903	 
http://www.boatequipmentsuperstore.com/connector-kit-c22/	Connector Kit	Connector Kit (top mount two lever control box to c22 & 4300 series cables) Kit to connect Ufl-C22 and 4300 series cables to top mount two lever control boxes Ufl-B101, -B102.	44.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k32.jpg	Control Boxes & Cables > Misc. Parts	904	 
http://www.boatequipmentsuperstore.com/connector-kit-c5/	Connector Kit	Connector Kit (single lever control box to c5 & mercury cables) Kit to connect Ufl-C5, -C16, MACH5 and Mercury style cables to single lever control boxes, except Ufl-B103 and -B104.	15.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k35.jpg	Control Boxes & Cables > Misc. Parts	905	 
http://www.boatequipmentsuperstore.com/Steering-Cable-Adaptor-M47/	Steering Cable Adaptor	Steering Cable Adaptor Adapts M47 cable to Morse D290 helm	17.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k46.jpg	Steering > Misc. Parts	906	 
http://www.boatequipmentsuperstore.com/connector-kit/	Connector Kit	Connector Kit (b89 & b90 control box to c14 & OMC cables) Kit to connect Ufl-C14, MACH14 and OMC type &#34OS&#34 cables to engine for use with Ufl-B89 and -B90.	6.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k51.jpg	Control Boxes & Cables > Misc. Parts	907	 
http://www.boatequipmentsuperstore.com/steering-cable-adaptor-m66/	Steering Cable Adaptor	Steering Cable Adaptor Adapts ufl-M66 cable to threaded helms.	13.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-k66.jpg	Steering > Misc. Parts	908	 
http://www.boatequipmentsuperstore.com/Cable-Clamp-Block-universal/	Cable Clamp Block	Cable Clamp Block Cable clamp block.	9.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-l12.jpg	Control Boxes & Cables > Misc. Parts	909	 
http://www.boatequipmentsuperstore.com/Stop-Collar/	Stop Collar	Stop Collar Stop collar. Fits ufl-C4 and -B14 cables.	9.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-l13.jpg	Control Boxes & Cables > Misc. Parts	910	 
http://www.boatequipmentsuperstore.com/Cable-Clamp-Block-universal-cylinder/	Cable Clamp Block	Cable Clamp Block Cable clamp block. Fits ufl-C2, -C8, MACHzero and all -33C style cables.	5.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-l14.jpg	Control Boxes & Cables > Misc. Parts	911	 
http://www.boatequipmentsuperstore.com/Cable-Clamp-Block/	Cable Clamp Block	Cable Clamp Block Cable clamp block.	3.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-l2.jpg	Control Boxes & Cables > Misc. Parts	912	 
http://www.boatequipmentsuperstore.com/Clevis-1032/	Clevis	Clevis Clevis 10-32 UNF. Fits ufl-C2, -C8, MACHzero and all -33C style cables.	14.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-l25.jpg	Control Boxes & Cables > Misc. Parts	913	 
http://www.boatequipmentsuperstore.com/Clevis-thread/	Clevis	Clevis Clevis 1/4&#34 x 28 threaded. Fits ufl-C22 and 4300 series cables.	14.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-l26.jpg	Control Boxes & Cables > Misc. Parts	914	 
http://www.boatequipmentsuperstore.com/Shim-and-Clamp-Block/	Shim and Clamp Block	Shim and Clamp Block Shim and clamp block. Fits ufl-C2, -C8, MACHZero and all -33C style cables.	8.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-l3.jpg	Control Boxes & Cables > Misc. Parts	915	 
http://www.boatequipmentsuperstore.com/OB-Front-Mount-Ultraflex-Hydraulic-System-with-UC128-OBF1-cylind/	Hydraulic Steering System/1 cylinder	OB Front Mount Ultraflex Hydraulic System with UC128-OBF/1 cylinder PROTECH package kit contains: Front mount helm pump Front mount outboard cylinder for Mercury, Mariner, Honda and Selva engines, except Mercury/Mariner 2004 75-90-115 Optimax 2T uses ufl-Protech3, Honda 1998 to date BF 115-130 4T uses ufl-Protech3, and Selva Whiteshark 150 HPDFI 2T uses ufl-Protech2. IMPORTANT: These recommendations should be used as general reference only.  Before making a final decision, refer to the ordering guide for a list of additional engine models and appropriate hydraulic cylinders. Hydraulic oil - 2 quarts. Note: Hose kit and steering wheel not included.	699.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-protech1.jpg	Steering > Hydraulic > Packaged Steering Systems	916	 
http://www.boatequipmentsuperstore.com/OB-Front-Mount-Ultraflex-Hydraulic-System-with-UC128-OBF2-cylind/	Hydraulic Steering System/2 cylinder	OB Front Mount Ultraflex Hydraulic System  with UC128-OBF/2 cylinder PROTECH package kit contains: Front mount helm pump Front mount outboard cylinder for Yamaha, Johnson, Evinrude, Suzuki, and Tohatsu, except Yamaha 70B 2T 3 cil. Carb., F80A-F100A 4T, F115A 4T, and F150A 4T uses ufl-Protech1 and Suzuki DF90-115-140hp 4T uses ufl-Protech1. IMPORTANT: These recommendations should be used as general reference only.  Before making a final decision, refer to the ordering guide for a list of additional engine models and appropriate hydraulic cylinders. Hydraulic oil - 2 quarts. Note: Hose kit and steering wheel not included.	699.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-protech2.jpg	Steering > Hydraulic > Packaged Steering Systems	917	 
http://www.boatequipmentsuperstore.com/OB-Front-Mount-Ultraflex-Hydraulic-System-with-UC128-OBF3-cylind/	Hydraulic Steering System/3 cylinder	OB Front Mount Ultraflex Hydraulic System with UC128-OBF/3 cylinder PROTECH package kit contains: Front mount helm pump Front mount outboard cylinder specifically for Mercury/Mariner 2004 75-90-115 Optimax 2T and Honda 1998 to date BF 115-130 4T. IMPORTANT: These recommendations should be used as general reference only.  Before making a final decision, refer to the ordering guide for a list of additional engine models and appropriate hydraulic cylinders. Hydraulic oil - 2 quarts. Note: Hose kit and steering wheel not included.	699.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-protech3.jpg	Steering > Hydraulic > Packaged Steering Systems	918	 
http://www.boatequipmentsuperstore.com/5-12in-Rubber-Boot-Black/	5 1/2&#34 Rubber Boot	5 1/2&#34 Rubber Boot  -  Black	8.00	http://www.boatequipmentsuperstore.com/catalog/images/ufl-r1.jpg	Steering > Misc. Parts	919	 
